SMILES,Density_MD (kg/m3)
Oc1ncccc1Cc1nccnc1,1185.49
Sc1cccc(c1)c1cccnc1,1157.78
CC(c1nncs1)c1cnccn1,1233.09
CC1NC(C)NC(N1)c1cccnc1,1104.09
CC1NCN(CN1)Cc1cccnc1,1121.4
CC1NCNC(N1c1cccnc1)C,1106.59
CC1NCNCN1Cc1ccccn1,1120.04
CCC1NCNC(N1)c1cccnc1,1115.1
CCc1nccnc1c1nncs1,1231.12
CN1CN(C)CN(C1)c1ccccn1,1118.43
CN1CNC(NC1)(C)c1cccnc1,1118.26
CN1CNC(NC1)c1ccc(cn1)C,1122.84
CN1CNC(NC1)c1ccc(nc1)C,1124.81
CN1CNCN(C1)Cc1cccnc1,1113.59
CN1CNCN(C1)c1cncc(c1)C,1126.18
CN1CNCN(C1)c1nccc(c1)C,1121.43
CN1CNCNC1(C)c1ccncc1,1130.04
CN1CNCNC1c1ccc(nc1)C,1122.7
COc1ccncc1c1nccs1,1244.37
COc1cncc(n1)c1cscc1,1242.41
COc1scnc1c1ccncc1,1240.57
CSc1cncc(n1)c1ccco1,1222.51
Cc1cc(C)ncc1C1NCNCN1,1124.76
Cc1ccc(c(n1)O)c1cncs1,1254.65
Cc1ccc(cc1C1CCCC1)S,1033.73
Cc1ccc(cn1)Oc1cscn1,1208.65
Cc1ccc(nc1)c1scnc1O,1247.66
Cc1cccc(c1)Oc1nsnc1,1225.99
Cc1ccnc(c1)Oc1cncs1,1210.51
Cc1ccnc(c1c1ncsc1)O,1245.18
Cc1cnc(c(n1)c1ccco1)S,1238.97
Cc1cnc(cc1O)c1cncs1,1258.31
Cc1cnc(s1)Oc1ccncc1,1202.85
Cc1cncc(c1C1NCNCN1)C,1129.58
Cc1cncc(n1)c1csc(c1)O,1248.57
Cc1cnccc1CC1NCNCN1,1136.52
Cc1csc(c1)c1cncc(n1)O,1248.44
Cc1ncc(c(c1)c1scnc1)O,1254.04
Cc1nccc(c1)Oc1cscn1,1211.62
Cc1ncccc1CC1NCNCN1,1136.71
Cc1ncccc1c1ncsc1O,1243.63
Cc1scc(n1)Oc1cccnc1,1209.93
Cc1scc(n1)c1cccc(n1)O,1242.01
N1CNC(NC1)CCc1ccncc1,1123.55
OC(c1cncs1)c1ccccn1,1244.67
OC(c1cncs1)c1ccncc1,1246.71
OCc1ccc(cn1)c1nccs1,1260.75
OCc1cccnc1c1cncs1,1263.48
OCc1cncc(n1)c1cccs1,1258.56
OOc1ccc2c(c1S)cccc2,1267.45
OSc1ccccc1c1ccoc1,1232.23
OSc1occc1c1ccccc1,1215.6
Oc1cc(S)cc(c1)c1ccco1,1256.85
Oc1cc(oc1S)c1ccccc1,1247.18
Oc1cc2cccc(c2c(c1)O)S,1315.39
Oc1ccc(cn1)Cc1nccs1,1228.38
Oc1ccc(nc1)Cc1nccs1,1231.97
Oc1ccc(o1)c1ccccc1S,1239.68
Oc1cccc(c1)c1occc1S,1242.8
Oc1cccc(n1)Cc1nccs1,1229.37
Oc1ccccc1c1ccsc1O,1250.98
Oc1ccnc(c1)c1ncc(s1)C,1244.38
Oc1cnc(c(c1)c1cncs1)C,1255.89
Oc1cnc(c(n1)c1cccs1)C,1244.81
Oc1cnc(cc1C)c1nccs1,1251.78
Oc1cncc(c1)c1ncsc1C,1243.62
Oc1csc(c1)c1cncc(n1)C,1247.48
Oc1nc(sc1C)c1ccncc1,1254.1
Oc1ncc(s1)c1cccnc1C,1244.48
Oc1scc(c1)Cc1cnccn1,1233.1
SC1CCC(C1)Cc1ccccc1,1011.4
SOc1cccc2c1cccc2O,1286.05
SOc1coc(c1)c1ccccc1,1232.76
Sc1cc(oc1O)c1ccccc1,1249.23
Sc1ccc(c(c1)O)c1cocc1,1253.19
Sc1ccc(c(c1)c1ccoc1)O,1258.11
Sc1cccc2c1c(S)ccc2,1274.07
Sc1occ(c1)c1nccnc1C,1243.31
c1ccc(cn1)OCc1cscn1,1224.18
c1cnc(cn1)SCc1cocc1,1219.5
C1CCC(C1)CSc1ccncc1,1040.76
CC1(O)NCNCN1c1ccccc1,1162.74
CC1CCCC1c1ncccc1S,1068.99
CC1N(O)CNCN1c1ccccc1,1151.13
CC1NCN(C(N1)C)c1cnccn1,1152.27
CC1NCNC(N1O)c1ccccc1,1145.43
CCN1CNCN(C1)c1cnccn1,1163.77
CCc1ncc(nc1)C1NCNCN1,1169.4
CN1CN(CNC1C)c1cnccn1,1163.26
CN1CNC(NC1)(O)c1ccccc1,1168.42
CN1CNC(NC1)Oc1ccccc1,1150.52
CN1CNCN(C1)c1cnc(cn1)C,1158.71
COc1ccc(nc1)c1nncs1,1290.36
COc1ccc(nc1)c1nsnc1,1313.02
COc1cccnc1c1nsnc1,1311.46
COc1cnc(s1)c1cnccn1,1293.58
COc1nnc(s1)c1ccccn1,1277.61
COc1nnc(s1)c1ccncc1,1286.37
CSC1CCC(C1)c1ccccn1,1044.34
Cc1ccc(cc1O)N1CNCNC1,1180.39
Cc1ccccc1ON1CNCNC1,1132.14
Cc1cnc(c(c1)c1nncs1)O,1296.89
Cc1cncc(n1)CC1NCNCN1,1163.13
Cc1nccnc1CN1CNCNC1,1170.22
Cc1nccnc1Oc1cncs1,1265.19
Cc1nccnc1Oc1ncsc1,1265.87
OC1NCN(CN1)c1cccc(c1)C,1169.43
OCC1(NCNCN1)c1ccccc1,1191.15
OCC1NCN(CN1)c1ccccc1,1180.66
OCC1NCNCN1c1ccccc1,1179.53
OCc1cccc(n1)c1nsnc1,1322.97
OCc1nccc(c1)c1nncs1,1311.06
OCc1nnc(s1)c1ccccn1,1293.55
OCc1scnc1c1nccnc1,1311.46
OOc1ccc(cn1)c1cccs1,1272.92
OOc1cccc(n1)c1cscc1,1270.79
OOc1cnccc1c1cccs1,1267.59
OSc1ccnc(c1)c1ccco1,1275.18
OSc1ncccc1c1ccco1,1275.57
Oc1c(cccc1C)C1NCNCN1,1190.6
Oc1cc(c(s1)c1ccncc1)O,1318.42
Oc1ccc(c(c1)C)N1CNCNC1,1172.03
Oc1ccc(c(n1)S)c1cocc1,1310.62
Oc1ccc(cc1)Oc1nccs1,1269.96
Oc1ccc(cc1N1CNCNC1)C,1174.74
Oc1ccc(nc1)Cc1nncs1,1278.57
Oc1ccc(nc1)Oc1cscc1,1275.81
Oc1ccc(nc1)c1ccc(o1)S,1300.9
Oc1ccc(nc1)c1cocc1S,1309.67
Oc1cccc(c1)N1CNCNC1C,1171.97
Oc1cccc(n1)c1ccsc1O,1312.67
Oc1ccnc(c1)Cc1nsnc1,1305.43
Oc1ccnc(c1c1cccs1)O,1313.28
Oc1ccncc1c1ccoc1S,1304.39
Oc1ccsc1Oc1ccccn1,1272.96
Oc1cnc(c(c1)C)c1nsnc1,1320.58
Oc1cnc(c(c1)O)c1cscc1,1314.5
Oc1cnc(c(c1)S)c1cocc1,1315.7
Oc1cnc(s1)c1nccnc1C,1302.28
Oc1cncc(c1)Cc1nncs1,1281.81
Oc1cncc(c1)c1ccsc1O,1318.2
Oc1cncc(c1)c1cscc1O,1324.42
Oc1cncc(c1)c1nsnc1C,1311.24
Oc1cncc(c1C)c1nncs1,1300.44
Oc1cncc(n1)c1cnc(s1)C,1295.19
Oc1coc(c1S)c1ccncc1,1312.6
Oc1csc(c1)c1cccnc1O,1317.31
Oc1csc(n1)Cc1cnccn1,1288.65
Oc1csc(n1)c1nccnc1C,1300.54
Oc1ncc(c(c1)C)c1nncs1,1294.13
Oc1nccc(c1)c1ccsc1O,1319.23
Oc1oc(c(c1)c1ccccn1)S,1308.52
Oc1occ(c1)Sc1ccncc1,1271.98
Oc1occ(c1S)c1ccncc1,1313.22
Oc1sccc1Oc1cccnc1,1273.62
SC1C(C)CCC1c1ccncc1,1065.3
SC1CC(CC1C)c1ccncc1,1057.41
SC1CCC(C1)Cc1cccnc1,1057.97
SC1CCCC1c1nccc(c1)C,1056.32
SC1CCCC1c1ncccc1C,1074.28
SCc1cncc(c1)C1CCCC1,1064.09
SOc1ccc(cn1)c1cocc1,1291.74
SOc1ccc(o1)c1cccnc1,1283.72
SOc1ccoc1c1ccccn1,1287.36
SOc1coc(c1)c1cccnc1,1296.86
SOc1cocc1c1ccncc1,1293.6
Sc1ccc(cn1)Oc1ccco1,1261.98
Sc1ccc(nc1O)c1cocc1,1310.03
Sc1ccnc(c1c1ccoc1)O,1309.52
Sc1ccncc1Oc1ccco1,1265.69
Sc1ccoc1Oc1ccccn1,1257.58
Sc1ccoc1Oc1cccnc1,1265.14
Sc1cnccc1CC1CCCC1,1064.8
Sc1coc(c1)c1cccnc1O,1307.83
Sc1cocc1Oc1ccccn1,1264.66
Sc1ncc(cc1O)c1cocc1,1320.57
Sc1ncc(s1)c1ccccc1,1255.3
Sc1occ(c1)c1ccnc(c1)O,1313.87
c1ccc(nc1)Sc1cccs1,1219.6
C1NCN(CN1)OCc1cccnc1,1188.96
CC1CCCC1(S)c1cnccn1,1114.78
CC1NCN(CN1)Oc1ccncc1,1183.33
CC1NCNCN1Oc1ccncc1,1177.93
CC1NCNCN1c1cccnc1O,1218.95
CCc1cscc1c1cccs1,1179.12
CCc1sccc1c1cccs1,1177.51
CN1C(O)NCNC1c1ccccn1,1218.17
CN1CNC(NC1)c1ccc(cn1)O,1229.32
CN1CNC(NC1)c1cncc(c1)O,1235.12
CN1CNC(NC1O)c1ccncc1,1219.03
CN1CNCN(C1)c1cccc(n1)O,1218.91
CN1CNCNC1(O)c1cccnc1,1227.79
CN1CNCNC1Oc1cccnc1,1199.79
COC1NCN(CN1)c1ccccn1,1207.24
COC1NCNC(N1)c1ccccn1,1197.09
COc1ccncc1C1NCNCN1,1231.07
Cc1ccc(nc1C1NCNCN1)O,1229.62
Cc1ccnc(c1)N1CNCNC1O,1214.55
Cc1cnc(c(c1)O)C1NCNCN1,1231.05
Cc1cnc(c(n1)O)c1nncs1,1347.46
Cc1cnc(cn1)c1nnc(s1)O,1341.53
Cc1csc(c1)c1scc(c1)C,1148.28
Cc1nc(cnc1S)C1CCCC1,1095.96
Cc1nccc(c1)C1(O)NCNCN1,1219.45
Cc1nnc(s1)c1nccnc1O,1342.66
Cc1scc(c1)c1ccc(s1)C,1147.3
Cc1scc(c1)c1sccc1C,1170.07
Cc1sccc1Cc1ccsc1,1143.24
N1CNCN(C1)OCc1ccncc1,1182.19
OC(c1cccnc1)C1NCNCN1,1232.68
OC1(NCNCN1)c1nccc(c1)C,1214.65
OC1CCC(C1)Sc1ccccc1,1084.77
OCc1cccnc1C1NCNCN1,1241.12
OCc1cncc(c1)C1NCNCN1,1238.45
OCc1cncc(c1)N1CNCNC1,1242.45
OCc1nccc(c1)C1NCNCN1,1242.25
ON1CN(CNC1C)c1cccnc1,1201.75
ON1CNC(N(C1)C)c1ccncc1,1212.48
ON1CNC(NC1)Cc1cccnc1,1215.47
ON1CNC(NC1C)c1cccnc1,1202.12
ON1CNCN(C1)c1ccnc(c1)C,1203.46
ON1CNCN(C1)c1ccncc1C,1201.64
ON1CNCNC1(C)c1ccccn1,1200.08
ON1CNCNC1c1ccc(cn1)C,1203.13
OOc1ccc(cc1)c1nsnc1,1344.23
OSc1cnc(cn1)c1ccco1,1336.99
Oc1c(C)ccnc1C1NCNCN1,1232.19
Oc1c(ccnc1C)N1CNCNC1,1221.16
Oc1ccc(c(c1)O)c1nsnc1,1389.02
Oc1ccc(c(n1)c1cncs1)O,1379.47
Oc1ccc(cc1)SC1CCCC1,1079.42
Oc1ccc(cn1)c1scc(n1)O,1373.07
Oc1ccccc1SC1CCCC1,1080.76
Oc1ccnc(c1c1nccs1)O,1364.31
Oc1ccnc(c1c1ncsc1)O,1371.77
Oc1cnc(c(n1)c1ccco1)S,1365.29
Oc1cnc(cc1O)c1cscn1,1382.01
Oc1cnc(cn1)c1ccoc1S,1360.52
Oc1cnc(cn1)c1nsnc1C,1363.4
Oc1cnc(cn1)c1occc1S,1358.13
Oc1cncc(c1)C1(C)NCNCN1,1236.45
Oc1csc(n1)c1cccnc1O,1372.37
Oc1cscc1Oc1cnccn1,1331.7
Oc1ncc(c(c1)O)c1cncs1,1377.23
Oc1ncc(cc1O)c1cncs1,1392.62
Oc1scc(n1)Oc1ccccn1,1320.85
Oc1scnc1Oc1cccnc1,1334.97
SC1CCC(C1)Oc1ccccc1,1081.96
SC1CCCC1(C)c1cnccn1,1116.35
SC1CCCC1(O)c1ccccc1,1113.75
SC1CCCC1c1nccnc1C,1110.67
SOc1occ(c1)c1cnccn1,1346.21
Sc1cc(c(o1)c1cnccn1)O,1356.98
Sc1ccc(nc1)c1cscn1,1318.8
Sc1cccc(n1)c1nccs1,1312.14
Sc1cccnc1c1cncs1,1323.77
Sc1cccnc1c1nccs1,1314.7
Sc1ccsc1c1cnccn1,1312.93
Sc1cnc(c(n1)O)c1ccco1,1362.55
Sc1cnc(c(n1)c1cocc1)O,1363.98
Sc1cnc(s1)c1cccnc1,1312.34
Sc1cncc(n1)c1cccs1,1310.78
Sc1cncc(n1)c1ccoc1O,1365.48
Sc1nccnc1c1occc1O,1358.66
Sc1ncsc1c1ccncc1,1321.47
Sc1scnc1c1ccncc1,1316.51
n1ccc(cc1)Sc1nccs1,1283.48
CC1(NCNCN1)c1ncc(nc1)O,1276.31
CC1NC(O)NC(N1)c1nccnc1,1256.47
CC1NCNCN1c1cncc(n1)O,1267.7
CCc1ccsc1c1cscn1,1214.24
Cc1cc(c(s1)c1cncs1)C,1222.01
Cc1csc(c1)c1scnc1C,1219.54
Cc1cscc1c1scnc1C,1239.58
Cc1scc(c1C)c1cncs1,1233.32
Cc1scc(n1)c1ccsc1C,1214.57
Cc1scnc1Cc1cscc1,1186.52
N1CNC(NC1)OOc1ccccc1,1227.31
OC1(CCCC1)c1nccc(c1)S,1146.56
OC1(S)CCCC1c1ccccn1,1154.79
OC1CCC(C1)(S)c1ccccn1,1160.71
OC1CCC(C1)Sc1ccccn1,1127.67
OC1CCC(C1)Sc1ccncc1,1131.28
OC1CCC(C1)c1ccnc(c1)S,1153.93
OC1NCN(CN1)c1ccccc1O,1270.13
OC1NCNC(N1)(O)c1ccccc1,1270.81
OC1NCNC(N1c1ccccc1)O,1261.95
OC1NCNCN1c1cnc(cn1)C,1256.33
OC1NCNCN1c1cncc(n1)C,1260.38
OCN1CNC(NC1)c1nccnc1,1280.56
OCN1CNCN(C1)c1cnccn1,1275.51
ON1CN(CNC1O)c1ccccc1,1259.25
ON1CNC(NC1)(C)c1nccnc1,1246
ON1CNCN(C1c1ccccc1)O,1247.87
OOC1NCNC(N1)c1ccccc1,1236.12
OOc1nnc(s1)c1ccccn1,1367.48
OSC1CCC(C1)c1ccccn1,1122.37
OSC1CCC(C1)c1ccncc1,1130.54
OSc1nccc(c1)C1CCCC1,1130.7
Oc1c(S)ccnc1C1CCCC1,1151.85
Oc1c(ccnc1S)C1CCCC1,1152.95
Oc1cc(O)nc(c1)c1scnn1,1425.59
Oc1ccc(nc1)SC1CCCC1,1118.38
Oc1cccc(n1)c1nsnc1O,1442.19
Oc1cnc(c(n1)O)c1cncs1,1437.82
Oc1cnc(cn1)Oc1cncs1,1390.9
Oc1ncc(cc1O)c1nsnc1,1457.14
SC1CC(CC1O)c1ccccn1,1148.72
SC1CC(CC1c1ccncc1)O,1161.46
SC1CCCC1(O)c1ccccn1,1152.08
SC1CCCC1c1ncccc1O,1152.96
SOC1CCCC1c1cccnc1,1135.37
Sc1c(cncc1O)C1CCCC1,1162.37
Sc1ccccc1N1CNCNC1,1233.01
Sc1ccnc(c1)c1nsnc1,1388.64
Sc1ncc(s1)c1nccnc1,1376.69
Sc1nccnc1c1ncsc1,1375.05
Sc1ncsc1c1cnccn1,1383.26
Sc1nnc(s1)c1cccnc1,1364.19
c1ccc(cn1)Sc1nncs1,1333.03
C1CCC(C1)OSc1nccnc1,1143.3
CC(c1nccs1)c1ncsc1,1237.84
COc1cscc1c1cccs1,1263.45
COc1scc(c1)c1cccs1,1247.65
CSc1cscc1c1cocc1,1273.19
CSc1occ(c1)c1cccs1,1235.71
Cc1cc(sc1)Cc1nncs1,1219.71
Cc1ccc(s1)c1ccsc1O,1266.42
Cc1ccoc1Sc1cscc1,1222.39
Cc1ccoc1c1cscc1S,1281.38
Cc1ccsc1Sc1ccco1,1223.72
Cc1ccsc1c1cocc1S,1285.59
Cc1coc(c1c1cscc1)S,1290.92
Cc1csc(c1O)c1cccs1,1272.18
Cc1csc(c1c1ccco1)S,1281.34
Cc1csc(n1)c1cnc(s1)C,1227.08
Cc1csc(n1)c1scc(n1)C,1235.05
Cc1cscc1Cc1nsnc1,1251.62
Cc1cscc1Oc1cccs1,1212.1
Cc1cscc1c1cscc1O,1303.46
Cc1ncc(s1)c1cnc(s1)C,1236.93
Cc1occ(c1)c1sccc1S,1263.18
Cc1sc(nc1C)c1ncsc1,1254.16
Cc1scc(c1)Cc1nncs1,1224.4
Cc1scc(c1)c1ccsc1O,1270.12
Cc1scnc1c1ncsc1C,1279.37
OC1(CCCC1)c1ncc(nc1)S,1190.35
OC1CC(CC1c1cnccn1)S,1202.05
OC1NCN(CN1)c1cccc(n1)O,1331.23
OC1NCN(CN1)c1ncccc1O,1325.5
OC1NCNC(N1)c1nccc(c1)O,1330.46
ON1CNC(N(C1)c1cccnc1)O,1311.16
ON1CNC(NC1)c1ncccc1O,1320.94
ON1CNCN(C1)c1ccc(nc1)O,1313.29
OON1CNC(NC1)c1ccccn1,1274.73
OOc1ccc(cn1)N1CNCNC1,1295.98
OOc1cccc(n1)C1NCNCN1,1298.04
OOc1cccnc1C1NCNCN1,1294.24
OOc1nccnc1c1nncs1,1437.72
Oc1c(O)ccnc1C1NCNCN1,1346.36
Oc1cc(O)nc(c1)N1CNCNC1,1334.13
Oc1cc(c(s1)c1cccs1)C,1276.71
Oc1cc(cc(n1)O)C1NCNCN1,1327.27
Oc1cc(sc1C)c1cccs1,1257.39
Oc1ccc(nc1)OC1NCNCN1,1308.85
Oc1cccnc1OC1NCNCN1,1307.53
Oc1ccncc1OC1NCNCN1,1310.15
Oc1cncc(c1)ON1CNCNC1,1291.53
Oc1cncc(n1)c1nsnc1O,1512.26
Oc1ncc(cc1N1CNCNC1)O,1334.25
Oc1scc(c1)c1cscc1C,1291.15
Oc1scc(c1)c1scc(c1)C,1262.4
Oc1scc(c1C)c1cscc1,1295.03
SC(c1cccs1)c1ccoc1,1232.36
SC1CCC(C1)Oc1cnccn1,1179.8
SC1CCCC1c1cnc(cn1)O,1194.1
SCc1scc(c1)c1cocc1,1260.28
Sc1cc(c(o1)c1cccs1)C,1252.85
Sc1cc(c(s1)c1ccco1)C,1249.4
Sc1ccoc1Cc1cscc1,1229.37
Sc1nccc(c1)C1NCNCN1,1298.27
Sc1nsnc1c1cnccn1,1447.98
Sc1oc(c(c1)c1cscc1)C,1270.14
Sc1occ(c1)c1cscc1C,1274.59
Sc1scc(c1)Cc1cocc1,1223.24
o1ccc(c1)CSc1ccsc1,1227.47
CCc1cccc(c1)c1cscc1,1061.89
CCc1cccc2c1c(S)ccc2,1112.79
CSc1cccc2c1cccc2C,1093.38
Cc1cc2c(cc1C)cccc2S,1106.74
Cc1ccc(c(c1)C)c1cscc1,1054.91
Cc1ccc(cc1)Cc1cscc1,1039.88
Cc1ccc2c(c1)cc(c(c2)C)S,1092.3
Cc1cccc(c1)c1cscc1C,1044.57
Cc1cncc(n1)c1nccnc1O,1234.21
Cc1csc(c1)c1ccccc1C,1048.17
OCc1cncc(n1)c1cnccn1,1243.43
OOc1ccc(nc1)c1cccnc1,1215.85
OOc1ccccc1c1cnccn1,1211.21
OOc1cncc(n1)c1ccccc1,1207.93
OOc1nccc(c1)c1cccnc1,1220.44
OOc1ncccc1c1ccncc1,1213.7
Oc1ccc(cn1)Oc1cccnc1,1216.94
Oc1ccc(nc1)c1cccc(n1)O,1244.44
Oc1ccccc1c1nccnc1O,1243.86
Oc1nccc(c1)c1cncc(c1)O,1266.56
Sc1ccc(c2c1cccc2C)C,1134.37
Sc1ccc2c(c1)ccc(c2C)C,1107.52
Sc1ccnc(c1)c1ccccn1,1194.25
CCc1ccc(cc1)c1cscn1,1100.98
CCc1ccc(s1)c1ccccn1,1087.88
Cc1ccc(cc1)Cc1ncsc1,1083.2
Cc1ccc(cc1)c1csc(n1)C,1092.27
Cc1ccc(cc1)c1scnc1C,1090.31
Cc1ccc(nc1)Cc1cccs1,1074.72
Cc1ccc(s1)c1ccncc1C,1096.29
Cc1cccc(n1)c1sccc1C,1085.61
Cc1ccccc1Cc1nccs1,1092.65
Cc1ccncc1c1ccsc1C,1085.22
Cc1cncc(c1C)c1cccs1,1104.85
Cc1cncc(c1c1cccs1)C,1092.29
Cc1csc(n1)c1ccccc1C,1086.89
Cc1cscc1Cc1ccncc1,1090.77
Cc1ncc(cc1C)c1cccs1,1110.07
Cc1nccc(c1)Cc1cscc1,1085.42
Cc1nccc(c1)c1ccc(s1)C,1097.73
Cc1scc(c1c1ccccn1)C,1082.47
Cc1scc(n1)Cc1ccccc1,1079.5
Oc1cccnc1Oc1nccnc1,1268.72
Oc1ccnc(c1)c1cncc(n1)O,1301.28
Oc1cnc(cn1)c1ccncc1O,1309.25
Oc1cncc(n1)Oc1ccncc1,1269.35
Sc1cnc(cn1)c1cccnc1,1256.96
Sc1cncc(n1)c1ccccn1,1246.59
Sc1cnccc1c1cnccn1,1258.62
c1ccc(cc1)CCc1nccs1,1080.84
CC(c1cncs1)c1cccnc1,1137.36
CC(c1cscc1)c1cnccn1,1136.8
CCc1cccc(n1)c1cscn1,1137.16
CCc1ccnc(c1)c1cscn1,1148.56
CCc1ncccc1c1cncs1,1145.1
COc1ccc(cc1)c1cscc1,1151.08
CSc1ccc2c(c1)cc(cc2)O,1166.1
Cc1ccc(c(c1)C)c1nsnc1,1152.86
Cc1ccc(c(c1)c1nncs1)C,1131.61
Cc1ccc(cc1)c1ccc(s1)O,1146.86
Cc1ccc(cc1)c1csc(c1)O,1150.3
Cc1ccc(cc1)c1nnc(s1)C,1134.01
Cc1ccc(cn1)c1cnc(s1)C,1142.97
Cc1ccc(cn1)c1scc(n1)C,1137.26
Cc1ccc(o1)c1ccccc1S,1127.44
Cc1ccc2c(c1O)cccc2S,1198.88
Cc1cccc(c1)Cc1nsnc1,1143.03
Cc1cccc(c1c1nsnc1)C,1148.14
Cc1cccc(n1)c1scc(n1)C,1129.39
Cc1ccccc1Sc1ccco1,1113.46
Cc1ccsc1Oc1ccccc1,1109.75
Cc1cnc(s1)c1cnccc1C,1135.09
Cc1cncc(c1)c1scc(n1)C,1144.04
Cc1cncc(c1c1nccs1)C,1141.42
Cc1csc(n1)c1cccnc1C,1132.45
Cc1csc(n1)c1ccncc1C,1140.31
Cc1nccnc1Cc1cscc1,1141.52
Cc1occ(c1)Sc1ccccc1,1112.25
Cc1sc(c(c1)c1ccccc1)O,1140.15
Cc1scc(n1)Cc1ccncc1,1131.41
Cc1scc(n1)c1cnccc1C,1138.11
OCc1cccc2c1ccc(c2)S,1199.51
OCc1sccc1c1ccccc1,1153.25
OSc1ccc2c(c1C)cccc2,1179.79
Oc1cc(c(s1)c1ccccc1)C,1140.28
Oc1cc(sc1C)c1ccccc1,1159.91
Oc1ccc(c2c1cccc2C)S,1218.21
Oc1ccc(cc1)c1ccc(s1)C,1147.5
Oc1nccnc1Oc1cnccn1,1324.62
SCc1cc(O)cc2c1cccc2,1199.91
SCc1ccc(cc1)c1ccco1,1147.99
SOc1ccc2c(c1C)cccc2,1176.47
Sc1ccc2c(c1)c(C)ccc2O,1198.44
n1ccnc(c1)OOc1nccnc1,1296.8
CC(c1ccccc1)C1NCNCN1,1084
CC1NCNCN1c1ccccc1C,1069.22
CCc1cncc(n1)c1cncs1,1187.21
CCc1ncsc1c1cnccn1,1186.45
CCc1nnc(s1)c1ccncc1,1183.04
CN1CNCNC1c1cccc(c1)C,1085.05
COc1ccncc1c1ccsc1,1202.87
COc1csc(c1)c1ccccn1,1191.31
COc1ncccc1c1cscc1,1190.86
CSc1occc1c1cccnc1,1182.75
Cc1cc(C)nc(c1)c1cnsn1,1199.94
Cc1cc(C)nc(c1)c1scnn1,1179.34
Cc1cc(O)cc(c1)c1scnc1,1211.69
Cc1cc(c(s1)c1ccccn1)O,1183.97
Cc1ccc(c(n1)c1ccoc1)S,1188.58
Cc1ccc(c(n1)c1nncs1)C,1178.02
Cc1ccc(cc1)c1scc(n1)O,1196.31
Cc1ccc(cc1)c1scnc1O,1196.1
Cc1ccc(nc1)c1nsnc1C,1191.46
Cc1ccc(s1)c1cccnc1O,1190.12
Cc1cccc(c1O)c1nccs1,1197.11
Cc1cccc(n1)Sc1ccco1,1159.55
Cc1cccc(n1)Sc1cocc1,1157.46
Cc1cccc(n1)c1ccsc1O,1190.1
Cc1cccc(n1)c1csc(c1)O,1198.47
Cc1ccccc1C1(C)NCNCN1,1092.48
Cc1ccncc1c1cscc1O,1195.06
Cc1ccncc1c1sccc1O,1193.3
Cc1ccoc1Sc1ccccn1,1157.79
Cc1cnc(c(c1)O)c1cscc1,1198.44
Cc1cnc(c(c1)c1ccco1)S,1190.62
Cc1cnc(c(c1)c1nsnc1)C,1194.87
Cc1cnc(cc1S)c1cocc1,1202.16
Cc1cnc(cn1)Cc1nccs1,1174.01
Cc1cnc(s1)c1ccccc1O,1188
Cc1cncc(c1S)c1ccco1,1201.17
Cc1csc(c1)c1ccncc1O,1198.81
Cc1nc(O)cc(c1)c1ccsc1,1210.03
Cc1nc(S)cc(c1)c1ccco1,1193.8
Cc1ncc(nc1C)c1cncs1,1197.05
Cc1nccc(c1)c1cscc1O,1202.81
Cc1nccc(c1)c1occ(c1)S,1189.53
Cc1nccc(c1O)c1cccs1,1201.71
Cc1ncccc1c1occc1S,1174.63
Cc1nnc(s1)Cc1cccnc1,1161.27
Cc1nnc(s1)c1ncccc1C,1173.5
Cc1sc(nc1C)c1nccnc1,1189.08
Cc1sccc1Oc1cccnc1,1159.86
OC(c1cccs1)c1ccccn1,1191.04
OCc1ccc(cn1)c1cccs1,1216.35
OCc1nccc(c1)c1cscc1,1219.21
OCc1sccc1c1cccnc1,1206.11
Oc1cc(sc1C)c1cccnc1,1205.32
Oc1ccc(cc1C)c1cncs1,1213.84
Oc1ccc(nc1C)c1cccs1,1195.75
Oc1cccc(n1)c1ccc(s1)C,1187.89
Oc1ccccc1Cc1cscn1,1184.37
Oc1csc(c1)c1cnccc1C,1197.31
Oc1csc(c1)c1ncccc1C,1196.32
Oc1ncccc1c1ccsc1C,1185.03
Oc1ncccc1c1cscc1C,1187.9
Oc1scc(c1)Cc1ccncc1,1184.54
Oc1scc(c1)c1nccc(c1)C,1201.76
Oc1scc(c1C)c1ccncc1,1195.68
SC(c1ccco1)c1cccnc1,1185.16
SCc1occ(c1)c1ccncc1,1202.97
Sc1cc(C)nc(c1)c1ccco1,1187.93
Sc1ccc(nc1)c1ccc(o1)C,1180.47
Sc1cccnc1Cc1ccco1,1185.73
Sc1ccnc(c1C)c1ccco1,1199.05
Sc1ccncc1c1occc1C,1177.76
Sc1ccoc1Cc1ccncc1,1177.79
Sc1coc(c1C)c1ccccn1,1184.03
Sc1occc1Cc1ccccn1,1168.87
c1ccc(cn1)CSc1ccco1,1167.8
c1ccc(cn1)OCc1cscc1,1178.82
C1CSC(CS1)c1ccccn1,1215.94
C1NCN(CN1)OOc1cnccn1,1305.66
CC(c1nsnc1)c1nccs1,1301.75
CC1(C)NCNC(N1)c1cscc1,1161.72
CC1(C)NCNCN1c1cscc1,1171.08
CC1(NCNCN1)c1scc(c1)C,1174.87
CC1NCN(CN1)Cc1cscc1,1176.66
CC1NCNCN1Cc1cccs1,1169.71
CC1NCNCN1c1ccc(s1)C,1161.05
CCc1ncc(s1)c1nsnc1,1308.4
