Sl.No,Mol_Smiles,Mol_Code,Pol_DFT,Den_MD,pol_den_product/1000,RI_LL,Pol_geom,nBB,MW_pybel,RI_geom,Pol_tz
1809,Oc1ccc(o1)c1ccccc1C,F5-F15-F3-F1,124.9107,1110.19,138.674610033,1.5068,131.4312,4,174.1959,1.53848684248,145.3947
1874,CC(c1cccnc1)C1CCCC1,F1-F10-F11-F1,127.2639,947.8860000000001,120.631669115,1.4279,130.76,4,175.27008,1.4413707078799998,144.5545
2710,Oc1ccc(cc1)CC1CCCC1,F1-F10-F5-F3,126.4771,976.706,123.53094243299999,1.4368,130.287,4,176.25484,1.4520509286200003,144.0374
2922,CC1CCCC1c1ccncc1O,F1-F10-F11-F3,120.809,1033.31,124.83314779,1.4393,124.1782,4,177.2429,1.4534777622,137.3278
2951,COc1ncccc1C1CCCC1,F1-F3-F11-F10,122.7525,1021.75,125.422366875,1.4417,126.162,4,177.2429,1.4558983262799998,139.6067
3593,Cc1ncccc1C1NCNCN1,F9-F11-F1,117.0374,1167.53,136.644675622,1.4848,119.3343,3,178.23426,1.49599090546,132.4571
3788,Oc1ncc(nc1C1CCCC1)C,F3-F12-F10-F1,120.1868,1062.58,127.708089944,1.4481,123.6245,4,178.23096,1.46298940029,136.7766
4270,CCC1CCCC1c1cscc1,F1-F10-F1-F7,124.8786,986.3530000000001,123.17438174600001,1.4242,128.9955,4,180.30973999999998,1.4402779416799998,144.4615
4276,CCc1ccsc1C1CCCC1,F1-F7-F10-F1,126.5924,1000.17,126.613920708,1.4378,130.1283,4,180.30973999999998,1.45193360273,146.0041
4414,Cc1coc(c1c1cocc1)S,F1-F15-F2-F15,110.9081,1255.26,139.21850160600002,1.4891,113.9645,4,180.22361999999998,1.5050396250100002,129.3201
4584,ON1CNCNC1c1ccccn1,F3-F9-F11,107.625,1245.1,134.0038875,1.4678,110.0518,3,180.20708,1.48013823445,123.6423
4685,Oc1occ(c1)c1ccc(s1)C,F1-F7-F15-F3,115.9037,1211.68,140.438195216,1.4942,120.2478,4,180.22361999999998,1.51614137793,135.1606
4743,Sc1coc(c1)Cc1cocc1,F1-F15-F2-F15,107.9955,1192.74,128.81055267,1.4468,109.4117,4,180.22361999999998,1.4535873496,124.842
4817,CC1(CCCC1)c1ncsc1C,F1-F10-F14-F1,120.3509,1049.03,126.25170462700001,1.4336,123.3572,4,181.2978,1.4461230643,137.9798
5229,Oc1csc(n1)Cc1ccco1,F1-F15-F14-F3,103.9007,1259.77,130.890984839,1.4523,105.5078,4,181.21168,1.46040542435,120.5048
5354,CC1CCC(C1)c1ccc(o1)S,F10-F15-F2-F1,121.295,1058.11,128.34345245,1.4392,124.8659,4,182.28256000000002,1.4541094162200001,140.191
5495,Cc1ccsc1OC1CCCC1,F3-F7-F1-F10,119.6713,1045.45,125.110360585,1.4265,123.7066,4,182.28256000000002,1.44304473788,138.2773
5708,Oc1coc(c1)c1cocc1S,F15-F15-F2-F3,106.1693,1354.05,143.758540665,1.5015,108.7114,4,182.19644,1.51574100994,123.2728
5713,Oc1coc(c1)c1occc1S,F15-F15-F2-F3,115.3929,1353.89,156.229293381,1.5539,115.9302,4,182.19644,1.5570131611899998,131.0496
5720,Oc1coc(c1S)c1ccco1,F3-F15-F2-F15,112.1299,1364.92,153.04834310799998,1.5403,115.1135,4,182.19644,1.5577180593900002,130.3665
5754,Oc1nsnc1Cc1ccco1,F3-F13-F1-F15,99.956,1337.52,133.69314912,1.4606,100.5734,4,182.19974,1.4639226450799998,115.285
5859,SC1CCCC1c1occc1C,F10-F15-F2-F1,117.2487,1068.62,125.294305794,1.4272,121.1693,4,182.28256000000002,1.44365601025,136.0184
5877,SOc1coc(c1)c1cocc1,F2-F3-F15-F15,106.5154,1318.24,140.412860896,1.4878,109.949,4,182.19644,1.50635476262,124.7508
6170,CN1CNC(N(C1)c1cocc1)O,F3-F9-F15-F1,104.3143,1239.31,129.277755133,1.4403,106.3298,4,183.20772,1.45009090494,120.6308
6431,OC1CCC(C1)(C)c1cncs1,F10-F14-F3-F1,112.7572,1138.33,128.354903476,1.4365,115.7758,4,183.27062,1.44997351164,129.9708
6486,OCC1(CCCC1)c1ncsc1,F1-F10-F14-F3,112.09299999999999,1135.88,127.32419684,1.4325,114.8186,4,183.27062,1.44457649057,128.4926
7659,Cc1ncc(nc1C)c1ccccn1,F1-F12-F11-F1,142.5093,1084.54,154.557036222,1.536,145.4324,4,185.22513999999998,1.54926386058,160.1618
7766,OC1CCC(C1c1scnc1)O,F10-F14-F3-F3,103.5253,1238.09,128.173638677,1.4305,106.5823,4,185.24344,1.4450991122699999,120.3817
7776,OC1CCCC1Oc1cncs1,F3-F14-F10-F3,106.0874,1209.81,128.345597394,1.4311,109.0701,4,185.24344,1.44508207134,123.3395
7883,ON1CNC(NC1)(O)c1cocc1,F3-F9-F15-F3,94.7862,1349.07,127.873218834,1.4295,97.2042,4,185.18053999999998,1.4420743661700002,110.8198
7956,OON1CNCNC1c1ccco1,F3-F9-F15-F3,99.7677,1302.23,129.920491971,1.4374,101.0462,4,185.18053999999998,1.44382266565,114.9028
8287,Cc1cnc(c(n1)C)c1cnccn1,F1-F12-F1-F12,136.9252,1135.5,155.4785646,1.5364,140.5484,4,186.2132,1.55355151051,154.8938
8661,SC1CCC(C1)C1(O)CCCC1,F10-F10-F2-F3,119.1259,1046.35,124.647385465,1.4142,122.8444,4,186.31432,1.42901897072,137.6114
8823,OC1CCCC1(O)N1CNCNC1,F9-F10-F3-F3,104.3689,1205.68,125.83549535200001,1.4164,107.7016,4,187.23948000000001,1.4315966688,121.0367
9023,Oc1cnc(c(n1)C)c1ccccn1,F1-F12-F3-F11,132.5844,1185.7,157.20532308,1.5401,136.5016,4,187.19796000000002,1.55946045319,150.7826
9320,CN1CNCN(C1)c1nccc(c1)C,F1-F9-F11-F1,133.7593,1121.43,150.00169179899999,1.4949,136.7665,4,192.26084,1.5080354792100001,152.4287
9593,Cc1cnc(cc1O)c1cncs1,F1-F11-F3-F14,128.656,1258.31,161.88913136,1.5419999999999998,133.5392,4,192.23762,1.5669352743,149.2598
9894,OOc1ccc2c(c1S)cccc2,F3-F16-F3-F2,134.0962,1267.45,169.96022869,1.5749,137.5655,4,192.23432,1.5931645651299997,153.5199
10026,Oc1ccc(o1)c1ccccc1S,F5-F15-F3-F2,129.1082,1239.68,160.052853376,1.5346,135.6691,4,192.23432,1.56757340878,152.1076
10496,c1ccc(cn1)OCc1cscn1,F1-F3-F11-F14,119.5455,1224.18,146.34521019,1.4808,121.7871,4,192.23762,1.4913952211700001,138.3987
10513,c1cnc(cn1)SCc1cocc1,F2-F12-F1-F15,125.9708,1219.5,153.62139059999998,1.5091,126.1467,4,192.23762,1.50992215843,142.9998
10669,CN1CNCN(C1)c1cnc(cn1)C,F1-F9-F12-F1,131.3014,1158.71,152.140245194,1.5002,133.0762,4,193.2489,1.50817000011,148.3131
10712,COc1cnc(s1)c1cnccn1,F3-F14-F12-F1,130.5979,1293.58,168.938831482,1.5671,134.9841,4,193.22568,1.59048466379,150.9636
10981,OCC1NCN(CN1)c1ccccc1,F1-F9-F5-F3,129.2545,1180.66,152.60561797,1.5019999999999998,133.2061,4,193.2456,1.52023935678,145.5254
10983,OCC1NCNCN1c1ccccc1,F1-F9-F5-F3,126.4159,1179.53,149.111346527,1.4885,130.6056,4,193.2456,1.5076200663400001,145.407
11223,Oc1ccc(nc1)Oc1cscc1,F3-F7-F11-F3,120.8866,1275.81,154.228333146,1.5084,122.6323,4,193.22238000000002,1.51710347726,139.6155
11371,Oc1cnc(c(c1)S)c1cocc1,F2-F11-F3-F15,120.36399999999999,1315.7,158.3629148,1.5246,126.0371,4,193.22238000000002,1.55446982101,141.8183
11700,SOc1ccc(cn1)c1cocc1,F2-F3-F11-F15,122.1738,1291.74,157.816784412,1.5225,127.4465,4,193.22238000000002,1.5496284361500001,143.4002
12019,C1NCN(CN1)OCc1cccnc1,F1-F3-F11-F9,123.2066,1188.96,146.487719136,1.4756,124.1622,4,194.23366000000001,1.4798829198899999,139.8942
12109,CC1NCNCN1c1cccnc1O,F1-F9-F11-F3,125.5376,1218.95,153.02405752,1.5006,126.17399999999999,4,194.23366000000001,1.5035833167500001,140.541
12120,CCc1cscc1c1cccs1,F7-F7-F1-F1,134.6717,1179.12,158.794094904,1.5228,137.1989,4,194.3164,1.53454603377,154.7241
12816,Oc1cnc(c(n1)c1ccco1)S,F3-F12-F15-F2,127.0052,1365.29,173.39892950799998,1.5818,130.1422,4,194.21043999999998,1.59953184727,146.0223
13189,Sc1ncsc1c1ccncc1,F2-F14-F11,122.7367,1321.47,162.192866949,1.5363,130.5035,3,194.27664,1.57770290938,147.5809
13381,Cc1csc(c1)c1scnc1C,F7-F14-F1-F1,131.5643,1219.54,160.447926422,1.5261,139.5897,4,195.30446,1.56500090273,156.4798
13492,OC1CCC(C1)Sc1ccccn1,F2-F10-F3-F11,130.7552,1127.67,147.448716384,1.4762,134.1911,4,195.28132,1.49091224806,150.2991
13499,OC1CCC(C1)c1ccnc(c1)S,F2-F11-F10-F3,128.0659,1153.93,147.779083987,1.4775,131.5844,4,195.28132,1.4928817026899999,147.3932
13563,OCN1CNCN(C1)c1cnccn1,F1-F9-F12-F3,116.7569,1275.51,148.92459351899998,1.482,120.9311,4,195.22172,1.5022999004299997,136.9478
13681,Oc1c(S)ccnc1C1CCCC1,F2-F11-F3-F10,128.6039,1151.85,148.132402215,1.4788,131.7641,4,195.28132,1.49262688602,147.3918
13931,SOC1CCCC1c1cccnc1,F2-F3-F10-F11,123.1005,1135.37,139.764614685,1.4475,126.6089,4,195.28132,1.4623186089700002,142.5805
14244,Cc1cscc1Oc1cccs1,F3-F7-F1-F7,121.3995,1212.1,147.14833395,1.4722,123.2307,4,196.28922,1.48056724474,142.3012
14312,Cc1scc(c1)c1ccsc1O,F7-F7-F3-F1,126.1948,1270.12,160.28253937600002,1.5223,130.3877,4,196.28922,1.5431682117399999,148.871
14415,OC1NCN(CN1)c1cccc(n1)O,F3-F9-F11-F3,117.0748,1331.23,155.853486004,1.5055,119.8637,4,196.20648,1.5197945182100001,134.8043
14554,OOc1ccc(cn1)N1CNCNC1,F9-F11-F3-F3,119.0476,1295.98,154.283308648,1.4995,123.4179,4,196.20648,1.521273336,135.2105
14587,Oc1c(O)ccnc1C1NCNCN1,F9-F11-F3-F3,112.764,1346.36,151.82093904,1.4901,115.6136,4,196.20648,1.5047166982700002,129.9002
14869,Sc1nsnc1c1cnccn1,F2-F13-F12,118.9511,1447.98,172.23881377799998,1.5697,122.0473,3,196.25276000000002,1.58792367375,138.5556
15047,Cc1cncc(n1)c1nccnc1O,F3-F12-F12-F1,126.6606,1234.21,156.32577912600001,1.5331,129.7461,4,188.18601999999998,1.54878977901,144.3382
15158,Oc1ccc(nc1)c1cccc(n1)O,F3-F11-F11-F3,131.1946,1244.44,163.26380802399999,1.5618,134.1171,4,188.18272,1.5770845921099998,148.4739
15484,Cc1ccc(s1)c1ccncc1C,F1-F7-F11-F1,134.5667,1096.29,147.524127543,1.4943,145.47299999999998,4,189.27674,1.54230463341,161.5717
15531,Cc1ccncc1c1ccsc1C,F1-F11-F7-F1,130.8937,1085.22,142.048461114,1.4728,136.4096,4,189.27674,1.49629159003,152.6454
15734,Sc1cnc(cn1)c1cccnc1,F2-F12-F11,136.2567,1256.96,171.269221632,1.5916,142.3789,3,189.23698000000002,1.62471777269,158.9212
15748,c1ccc(cc1)CCc1nccs1,F1-F1-F5-F14,131.9147,1080.84,142.578684348,1.4749,130.3913,4,189.27674,1.4685148010299998,152.3131
15794,CCc1ccnc(c1)c1cscn1,F1-F11-F14-F1,135.2642,1148.56,155.35904955200002,1.5223,138.2185,4,190.2648,1.53596815765,154.9222
15922,Cc1ccc(c(c1)C)c1nsnc1,F1-F5-F13-F1,133.1018,1152.86,153.447741148,1.5147,139.2981,4,190.2648,1.54343678442,155.5578
15953,Cc1ccc(cc1)c1csc(c1)O,F5-F7-F1-F3,135.9402,1150.3,156.37201206,1.5264,141.7158,4,190.2615,1.55336029541,158.9131
15989,Cc1ccc(o1)c1ccccc1S,F5-F15-F2-F1,137.5538,1127.44,155.083656272,1.5212,144.3745,4,190.2615,1.5523671305700002,161.1513
16011,Cc1cccc(c1)Cc1nsnc1,F1-F13-F5-F1,127.2574,1143.03,145.459025922,1.4832,129.2673,4,190.2648,1.4921673518799998,145.0179
16217,Cc1occ(c1)Sc1ccccc1,F1-F15-F2-F5,131.1276,1112.25,145.8466731,1.4847,136.3481,4,190.2615,1.5075361912099998,152.987
16324,Oc1ccc(cc1)c1ccc(s1)C,F5-F7-F1-F3,139.2413,1147.5,159.77939175,1.5401,147.8439,4,190.2615,1.58087873889,163.7507
16615,CCc1ncsc1c1cnccn1,F1-F14-F12-F1,129.0058,1186.45,153.05893141,1.51,133.953,4,191.25286,1.53335954213,149.4172
16685,COc1ncccc1c1cscc1,F3-F11-F7-F1,128.0174,1190.86,152.450800964,1.5076,133.2586,4,191.24956,1.53242113726,151.0837
16967,Cc1cnc(c(c1)O)c1cscc1,F3-F11-F7-F1,130.3012,1198.44,156.158170128,1.5223,137.0657,4,191.24956,1.5550056869799997,153.7224
16970,Cc1cnc(c(c1)c1ccco1)S,F2-F11-F15-F1,132.3119,1190.62,157.533194378,1.5278,140.3739,4,191.24956,1.5667781862,156.5249
17017,Cc1cncc(c1S)c1ccco1,F2-F11-F15-F1,130.6705,1201.17,156.957484485,1.5255,135.409,4,191.24956,1.54841725648,151.6762
17137,Cc1nccc(c1)c1cscc1O,F3-F7-F11-F1,128.2224,1202.81,154.227184944,1.5146,132.4588,4,191.24956,1.5349567481900002,149.1872
17279,OCc1nccc(c1)c1cscc1,F1-F3-F11-F7,128.2433,1219.21,156.355513793,1.5231,132.6997,4,191.24956,1.54492230371,148.9431
17365,Oc1ccccc1Cc1cscn1,F3-F5-F1-F14,123.2834,1184.37,146.013160458,1.4824,126.8997,4,191.24956,1.4991055903600001,142.9052
17422,Oc1csc(c1)c1cnccc1C,F3-F7-F11-F1,126.102,1197.31,150.98318562,1.5018,134.0583,4,191.24956,1.5397424309299999,149.8527
17457,Oc1ncccc1c1cscc1C,F3-F11-F7-F1,125.6667,1187.9,149.27947293,1.4951,131.123,4,191.24956,1.5206947289300001,147.6093
17466,Oc1scc(c1)Cc1ccncc1,F3-F7-F1-F11,121.2845,1184.54,143.66634163,1.4734,125.1415,4,191.24956,1.49105263787,141.5596
17593,Sc1ccoc1Cc1ccncc1,F1-F15-F2-F11,121.5629,1177.79,143.175567991,1.4715,124.7412,4,191.24956,1.48593521746,140.776
17668,Sc1occc1Cc1ccccn1,F1-F15-F2-F11,123.0753,1168.87,143.859025911,1.4741,125.5192,4,191.24956,1.48514645028,141.6413
17681,c1ccc(cn1)CSc1ccco1,F2-F15-F1-F11,129.6003,1167.8,151.34723034,1.5032,134.2651,4,191.24956,1.52481837131,151.374
17710,C1CSC(CS1)c1ccccn1,F6-F11,126.5899,1215.94,153.925723006,1.4948,127.7929,2,197.32034,1.5003272680500002,144.2661
17763,CC1NCNCN1Cc1cccs1,F1-F9-F7-F1,125.0379,1169.71,146.258082009,1.4661,128.6549,4,197.3005,1.48188471309,145.7221
18154,Cc1scnc1Cc1nncs1,F1-F8-F14-F1,112.5568,1282.12,144.311324416,1.459,115.6665,4,197.28058000000001,1.47374951141,132.296
18380,SCc1cnc(s1)c1ccco1,F1-F14-F2-F15,133.5464,1295.89,173.061444296,1.5694,137.2516,4,197.27728000000002,1.5888115537099998,155.0563
18450,Sc1cocc1Cc1nccs1,F1-F15-F14-F2,113.2718,1280.17,145.007160206,1.4615,115.5768,4,197.27728000000002,1.47249022039,132.8685
18494,Sc1sc(c(n1)c1ccco1)C,F2-F14-F1-F15,127.9365,1304.74,166.92386901,1.5451,131.3031,4,197.27728000000002,1.56245399653,149.4366
18622,CC1NCNC(N1)(C)c1cncs1,F1-F9-F14-F1,120.5047,1224.45,147.551979915,1.4682,124.1265,4,198.28856000000002,1.48466453724,140.1537
18785,CSc1coc(c1)c1nsnc1,F2-F15-F1-F13,124.9895,1365.81,170.711908995,1.5567,127.0955,4,198.26533999999998,1.56807308814,145.1099
18901,Cc1nnc(s1)Oc1cccs1,F3-F8-F1-F7,118.0633,1309.48,154.601530084,1.4945,121.4628,4,198.26533999999998,1.51142293262,138.2012
18953,Cc1scc(n1)Oc1nccs1,F3-F14-F14-F1,115.5528,1320.69,152.60942743200002,1.4871,119.0656,4,198.26533999999998,1.5045567214,136.2799
19042,OSc1cscc1c1ccco1,F2-F3-F7-F15,120.3101,1361.91,163.851528291,1.5299,122.6362,4,198.26203999999998,1.5421798576299999,140.4465
19136,Oc1csc(c1)c1cscc1O,F7-F7-F3-F3,120.6499,1404.11,169.405731089,1.5515,125.0264,4,198.26203999999998,1.57592485537,142.6325
19546,Sc1sccc1Oc1ccoc1,F2-F7-F3-F15,115.3747,1326.84,153.083766948,1.4889,117.1663,4,198.26203999999998,1.49779779861,134.5333
20036,Cc1coc(c1)N1CNCNC1S,F1-F15-F9-F2,121.0342,1261.11,152.637439962,1.4843,123.4622,4,199.27331999999998,1.49571599532,141.0528
20224,ON1CNC(NC1)c1csc(c1)C,F1-F7-F9-F3,117.2333,1261.61,147.902703613,1.4668,120.6212,4,199.27331999999998,1.48256532379,136.9197
20302,OSc1occ(c1)c1nccs1,F2-F3-F15-F14,118.1761,1404.6,165.99015006,1.535,123.6571,4,199.2501,1.5650576867100001,141.1826
20648,SCC1NCNCN1c1cocc1,F1-F9-F2-F15,118.9677,1279.32,152.197757964,1.4826,120.8588,4,199.27331999999998,1.49166162182,137.734
20661,SCc1coc(c1)N1CNCNC1,F1-F15-F9-F2,122.6684,1282.32,157.300142688,1.5017,125.1904,4,199.27331999999998,1.51397778317,143.1722
20890,n1csc(c1)COc1scnn1,F3-F8-F1-F14,107.6692,1389.8,149.63865416,1.4732,111.0565,4,199.2534,1.4907069598700002,128.0299
20899,C1CCC(C1)CSc1cnsn1,F2-F13-F1-F10,127.1543,1189.83,151.292000769,1.4763,129.4979,4,200.32428000000002,1.4866404524599999,146.575
21308,OC1CC(C(C1)c1cscc1)S,F2-F10-F3-F7,120.2842,1212.69,145.867446498,1.4565,124.4635,4,200.32098,1.47504189849,142.0707
21432,ON1CNCN(C1)c1ncc(s1)C,F3-F9-F14-F1,120.7091,1299.12,156.815605992,1.4969999999999999,121.4387,4,200.26138,1.50054790243,137.4311
21545,Oc1cnc(s1)c1ncsc1O,F3-F14-F14-F3,112.7184,1516.72,170.962251648,1.551,117.9086,4,200.23816000000002,1.5820244772799998,135.1291
21630,Oc1occc1Sc1nncs1,F3-F15-F2-F8,104.4824,1452.92,151.80456860799998,1.4785,109.1676,4,200.23816000000002,1.50379910944,125.9902
21638,Oc1sc(cc1O)c1cnsn1,F3-F7-F3-F13,116.3593,1526.08,177.57360054400002,1.577,120.6957,4,200.23816000000002,1.6035576573199999,137.1663
22099,CON1CN(CNC1)c1nncs1,F8-F9-F3-F1,113.9835,1335.54,152.22952359,1.4772,113.1941,4,201.24944,1.47336021518,128.7082
22167,Cc1ccc(cc1)c1nccc(c1)S,F1-F5-F11-F2,157.1547,1124.88,176.780178936,1.5702,163.1706,4,201.28744,1.59708534979,181.0881
22255,OC1(CCCC1)c1csc(n1)S,F10-F14-F3-F2,119.74700000000001,1245.05,149.09100235,1.4656,122.9413,4,201.30903999999998,1.48012760152,139.5669
22308,OC1CCC(C1)c1csc(n1)S,F10-F14-F3-F2,120.0811,1248.28,149.894835508,1.4685,124.1197,4,201.30903999999998,1.48700280758,141.0922
22631,Oc1c(coc1S)N1CNCNC1,F3-F15-F9-F2,114.2213,1391.21,158.905814773,1.5019,116.0831,4,201.24614,1.51161687151,132.8288
23141,C1CCC(C1)c1occc1c1ccco1,F10-F15-F15,139.63299999999998,1105.74,154.39779342,1.4824,144.7451,3,202.24906000000001,1.50322577497,160.106
23143,C1CSC(CS1)CC1CCCC1,F1-F6-F10,132.5262,1074.57,142.408678734,1.4389,136.2883,3,202.37992,1.4532588180200001,152.498
23156,CC1(O)NCNC(N1)N1CNCNC1,F1-F9-F9-F3,114.0064,1268.82,144.653600448,1.4471,119.4306,4,202.25742,1.47191945432,135.0213
23207,CN1CNC(NC1)C1NCNC(N1)O,F1-F9-F9-F3,111.9128,1284.08,143.704988224,1.4438,116.5205,4,202.25742,1.46498469336,131.8561
23504,OC1CSC(CS1)c1ccco1,F3-F6-F15,115.479,1302.43,150.40331397,1.4677,118.4873,3,202.2938,1.48197215089,134.7918
23901,Sc1ccc(c(n1)C)c1ccccn1,F1-F11-F11-F2,145.4326,1165.49,169.500240974,1.5387,157.04,4,202.2755,1.59142934944,174.4893
24037,Sc1nccc(c1)c1cncc(c1)C,F1-F11-F11-F2,147.0624,1183.56,174.05717414400002,1.5563,151.9247,4,202.2755,1.57870648401,169.5367
24158,Cc1ncc(c(c1)c1cnccn1)S,F1-F11-F12-F2,139.1287,1215.94,169.172151478,1.5344,144.7758,4,203.26356,1.56061313786,161.9553
24177,N1CNCN(C1)OOc1scnn1,F3-F9-F3-F8,107.2222,1417.9,152.03035738,1.4711,108.5421,4,203.22226,1.4778713460600001,124.1983
24247,OC1NCNC(N1)Oc1nsnc1,F3-F9-F3-F13,101.3514,1496.08,151.629802512,1.4696,103.9442,4,203.22226,1.4837180406000001,120.2335
24261,ON1C(NCNC1O)c1nncs1,F3-F9-F3-F8,99.0977,1482.69,146.931168813,1.4528,101.6568,4,203.22226,1.4663884312399997,117.2125
24598,Sc1ccc(cc1)c1ccncc1O,F3-F11-F5-F2,144.2141,1224.43,176.580070463,1.5627,151.8815,4,203.26026000000002,1.5995589184,169.5521
24601,Sc1ccc(cc1)c1nccc(c1)O,F3-F11-F5-F2,149.8022,1224.07,183.368378954,1.5893,156.877,4,203.26026000000002,1.62391334189,174.8487
25195,Sc1cnc(c(c1)O)c1ccncc1,F2-F11-F3-F11,140.1011,1271.75,178.173573925,1.5656,148.5077,4,204.24832,1.60747628775,166.1159
25221,Sc1cncc(c1O)c1ccncc1,F2-F11-F3-F11,135.5462,1284.68,174.13349221599998,1.5501,139.1244,4,204.24832,1.56770089963,156.3606
25325,Oc1cnc(c(n1)c1ccccn1)S,F3-F12-F2-F11,137.0041,1320.66,180.93583470599998,1.5729,144.3269,4,205.23638,1.61076690218,160.4315
25702,Sc1ncc(nc1O)c1cnccn1,F3-F12-F2-F12,143.5495,1373.63,197.183899685,1.6334,145.67600000000002,4,206.22444,1.64518965582,162.6644
26088,Sc1ccc(s1)c1ncccc1C,F1-F11-F7-F2,145.4051,1210.79,176.05504102900002,1.5475,156.7572,4,207.31516000000002,1.6000345745,175.1506
26123,Sc1ccnc(c1)c1scc(c1)C,F1-F7-F11-F2,151.1846,1213.13,183.40657379799998,1.5753,155.4505,4,207.31516000000002,1.5952862987600003,174.4902
26233,c1ccc(cn1)CSc1cccs1,F2-F7-F1-F11,142.2101,1196.72,170.185670872,1.5256,146.7323,4,207.31516000000002,1.54573788653,165.7973
26602,OSc1cccc(c1)c1cscc1,F2-F3-F5-F7,140.465,1257.37,176.61647705,1.5464,144.2908,4,208.29992,1.5644879091600001,163.842
26863,Sc1ccc(cc1)c1ccsc1O,F5-F7-F2-F3,141.8365,1273.71,180.658568415,1.5616,148.9248,4,208.29992,1.59609791754,169.0088
26942,Sc1cccc(c1O)c1cccs1,F3-F5-F2-F7,138.18200000000002,1278.42,176.65463244,1.5466,145.5252,4,208.29992,1.5820550221,163.958
26963,Sc1ccccc1c1ccsc1O,F5-F7-F2-F3,134.4583,1262.38,169.737468754,1.521,140.6122,4,208.29992,1.5497482222499999,159.025
27014,Sc1cnc(cn1)c1csc(c1)C,F2-F12-F7-F1,148.3444,1274.97,189.13465966799998,1.5939,154.0033,4,208.30321999999998,1.6221601275600002,173.7532
27050,Sc1coc(c1S)c1ccccc1,F2-F15-F2-F5,141.0874,1259.99,177.768713126,1.5507,148.6953,4,208.29992,1.58709356403,167.4483
27200,CC1NCN(C(N1)c1ccccc1)S,F2-F9-F1-F5,136.9382,1168.84,160.058845688,1.4833,141.0592,4,209.3112,1.5004864461899998,158.3239
27444,OSc1ccc(s1)c1ccccn1,F2-F3-F7-F11,147.5002,1310.61,193.315237122,1.6067,151.3287,4,209.28798,1.6263186699,170.124
27747,SCc1cnc(cn1)c1cscn1,F1-F12-F2-F14,139.0766,1334.21,185.55739048599997,1.5768,142.5806,4,209.29128,1.5947209328799998,162.0491
27766,SCc1nccnc1c1ncsc1,F1-F12-F2-F14,132.3797,1327.77,175.76979426900002,1.5402,136.9582,4,209.29128,1.56282813422,155.5889
27890,Sc1cc(S)nc(c1)c1ccoc1,F2-F11-F15-F2,138.5143,1320.2,182.86657886,1.5667,142.4408,4,209.28798,1.58635497191,161.7243
27897,Sc1cc(sc1O)c1ccccn1,F2-F7-F3-F11,143.3925,1329.42,190.62885735,1.5963,148.0555,4,209.28798,1.62039100059,166.3332
28189,Sc1coc(c1)c1cccnc1S,F2-F15-F11-F2,137.3129,1317.85,180.957805265,1.5595,146.1115,4,209.28798,1.60370181521,164.8229
28336,Sc1sc(c(n1)c1cnccn1)C,F2-F14-F1-F12,139.0325,1306.75,181.680719375,1.5622,142.3739,4,209.29128,1.57870057353,160.8943
28701,Cc1nsnc1Sc1cnccn1,F2-F13-F1-F12,124.0533,1353.0,167.8441149,1.5084,129.3562,4,210.27934,1.53438266884,146.7718
28723,OSc1cccc(n1)c1nccs1,F2-F3-F11-F14,138.1305,1354.56,187.10605008,1.5794,141.3442,4,210.27604,1.59599296732,158.6537
28748,OSc1cnccc1c1scnc1,F2-F3-F11-F14,125.0681,1367.92,171.083155352,1.5201,131.4397,4,210.27604,1.55200525128,151.2547
28983,Oc1ncc(c(c1)S)c1cncs1,F2-F11-F3-F14,126.3856,1389.31,175.58877793599999,1.5365,132.9513,4,210.27604,1.57035262469,150.6184
29169,SCc1cncc(c1)N1CNCNC1,F9-F11-F1-F2,136.1589,1261.52,171.767175528,1.5225,142.023,4,210.29926,1.5495818263499999,156.5099
29234,SN1CNCNC1c1cccc(n1)C,F2-F9-F11-F1,131.1099,1224.17,160.500806283,1.4822,135.209,4,210.29926,1.50000443456,152.5612
29373,Sc1ccc(cn1)Oc1nccs1,F2-F11-F3-F14,132.0015,1344.28,177.44697642,1.5433,136.859,4,210.27604,1.56759519051,155.2576
29592,Sc1ncc(nc1)c1ccc(o1)S,F2-F15-F12-F2,153.0978,1370.95,209.88942891,1.6688,155.9682,4,210.27604,1.68484514669,175.9221
29636,Sc1nccnc1Sc1ccco1,F2-F12-F2-F15,129.6336,1346.79,174.589236144,1.5328,134.5481,4,210.27604,1.55724244083,152.0918
29694,c1ccc(cc1)c1coc(c1)c1ccco1,F15-F15-F5,166.2184,1176.84,195.61246185599998,1.6122,168.429,3,210.22799999999998,1.6223562971399998,186.5966
29946,OSc1nsnc1c1ccncc1,F2-F3-F13-F11,124.0836,1431.06,177.57107661599997,1.5407,129.4722,4,211.2641,1.56924470475,146.9128
29988,Oc1ccccc1SC1NCNCN1,F3-F5-F2-F9,133.9527,1287.17,172.419896859,1.5219,143.0721,4,211.28402000000003,1.5649802648299997,160.8163
30012,Oc1cnc(c(n1)c1nccs1)S,F3-F12-F2-F14,130.0031,1444.26,187.75827720599997,1.5785,138.1909,4,211.2641,1.6238883550799998,155.5399
30225,SN1CNCNC1(O)c1ccccc1,F2-F9-F3-F5,126.5301,1285.44,162.646851744,1.4871,130.8026,4,211.28402000000003,1.5065696651299998,148.0647
30307,Sc1c(O)cccc1N1CNCNC1,F3-F5-F2-F9,132.3783,1304.29,172.65969290700002,1.5228,135.6088,4,211.28402000000003,1.53809619874,153.1036
